FID,AFFGEOID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
-1,0500000US29013,29,MISSOURI,MO,Bates,29013,"Bates County, Missouri",836.688823989999950,16780.000000000000000,0.000000000000000,7809.000000000000000,96.000000000000000,6784.000000000000000,214.000000000000000,3327.000000000000000,458.000000000000000,702.000000000000000,127.000000000000000,21369.000000000000000,1139.000000000000000,1825.000000000000000,201.000000000000000,3064.000000000000000,23.000000000000000,4105.000000000000000,0.000000000000000,3248.000000000000000,287.000000000000000,594.000000000000000,122.599999999999990,828.000000000000000,17.000000000000000,16.000000000000000,60.500000000000000,82.000000000000000,64.900000000000006,1009.000000000000000,152.000000000000000,104.000000000000000,51.600000000000001,445.000000000000000,100.000000000000000,321.000000000000000,120.000000000000000,20.399999999999999,2.800000000000000,8.900000000000000,1.600000000000000,21369.000000000000000,1139.000000000000000,15.900000000000000,1.800000000000000,18.300000000000001,0.100000000000000,24.500000000000000,0.000000000000000,19.699999999999999,1.700000000000000,8.800000000000001,1.800000000000000,4.900000000000000,0.100000000000000,0.100000000000000,0.400000000000000,1.100000000000000,0.800000000000000,12.900000000000000,1.900000000000000,1.500000000000000,0.800000000000000,6.600000000000000,1.400000000000000,1.900000000000000,0.700000000000000,0.701800000000000,0.640400000000000,0.394700000000000,0.596500000000000,2.333300000000000,0.649100000000000,0.614000000000000,0.763200000000000,0.754400000000000,0.578900000000000,2.710500000000000,0.929800000000000,0.359600000000000,0.236800000000000,0.596500000000000,0.254400000000000,0.236800000000000,0.552600000000000,0.342100000000000,0.570200000000000,0.508800000000000,2.210500000000000,0.342100000000000,7.850900000000000,0.578900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2508.000000000000000,385.000000000000000,15.199999999999999,2.300000000000000,13954.000000000000000
-1,0500000US29023,29,MISSOURI,MO,Butler,29023,"Butler County, Missouri",694.669019530000010,42957.000000000000000,0.000000000000000,19683.000000000000000,79.000000000000000,16773.000000000000000,396.000000000000000,8063.000000000000000,878.000000000000000,1706.000000000000000,313.000000000000000,19186.000000000000000,859.000000000000000,5927.000000000000000,562.000000000000000,7313.000000000000000,99.000000000000000,10022.000000000000000,89.000000000000000,9874.000000000000000,682.000000000000000,1599.000000000000000,252.300000000000010,4438.000000000000000,11.000000000000000,26.000000000000000,93.700000000000003,439.000000000000000,123.400000000000010,2605.000000000000000,337.000000000000000,209.000000000000000,109.400000000000010,1257.000000000000000,184.000000000000000,977.000000000000000,185.000000000000000,19.300000000000001,2.100000000000000,8.699999999999999,1.600000000000000,19186.000000000000000,859.000000000000000,20.199999999999999,1.900000000000000,17.000000000000000,0.200000000000000,23.300000000000001,0.200000000000000,23.300000000000001,1.600000000000000,9.500000000000000,1.500000000000000,10.300000000000001,0.000000000000000,0.100000000000000,0.200000000000000,2.200000000000000,0.600000000000000,13.199999999999999,1.700000000000000,1.200000000000000,0.700000000000000,7.500000000000000,1.100000000000000,2.300000000000000,0.400000000000000,0.587700000000000,0.596500000000000,0.736800000000000,0.833300000000000,2.754400000000000,0.728100000000000,0.491200000000000,0.482500000000000,0.912300000000000,0.745600000000000,2.631600000000000,0.912300000000000,0.719300000000000,0.157900000000000,0.877200000000000,0.482500000000000,0.605300000000000,0.587700000000000,0.201800000000000,0.780700000000000,0.631600000000000,2.807000000000000,0.701800000000000,9.070200000000000,0.833300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5955.000000000000000,640.000000000000000,14.100000000000000,1.500000000000000,44938.000000000000000
-1,0500000US29029,29,MISSOURI,MO,Camden,29029,"Camden County, Missouri",656.000277979999960,43873.000000000000000,0.000000000000000,41205.000000000000000,95.000000000000000,17419.000000000000000,496.000000000000000,7258.000000000000000,837.000000000000000,1728.000000000000000,284.000000000000000,23251.000000000000000,1027.000000000000000,3809.000000000000000,507.000000000000000,10254.000000000000000,45.000000000000000,8282.000000000000000,76.000000000000000,7739.000000000000000,504.000000000000000,1259.000000000000000,251.400000000000010,2218.000000000000000,23.000000000000000,407.000000000000000,144.800000000000010,6240.000000000000000,594.700000000000050,3275.000000000000000,377.000000000000000,396.000000000000000,134.099999999999990,639.000000000000000,169.000000000000000,486.000000000000000,201.000000000000000,16.699999999999999,1.900000000000000,8.900000000000000,1.400000000000000,23251.000000000000000,1027.000000000000000,11.600000000000000,1.600000000000000,23.399999999999999,0.100000000000000,18.899999999999999,0.200000000000000,17.800000000000001,1.200000000000000,7.200000000000000,1.400000000000000,5.100000000000000,0.100000000000000,1.000000000000000,0.300000000000000,15.100000000000000,1.400000000000000,7.900000000000000,0.900000000000000,2.300000000000000,0.800000000000000,3.700000000000000,0.900000000000000,1.100000000000000,0.500000000000000,0.394700000000000,0.640400000000000,0.245600000000000,0.184200000000000,1.464900000000000,0.315800000000000,0.947400000000000,0.052600000000000,0.561400000000000,0.307000000000000,1.868400000000000,0.377200000000000,0.394700000000000,0.807000000000000,1.201800000000000,0.614000000000000,0.982500000000000,0.219300000000000,0.745600000000000,0.070200000000000,0.149100000000000,2.166700000000000,0.315800000000000,6.701800000000000,0.333300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,7403.000000000000000,771.000000000000000,17.000000000000000,1.800000000000000,44473.000000000000000
-1,0500000US29031,29,MISSOURI,MO,Cape Girardeau,29031,"Cape Girardeau County, Missouri",578.534537570000000,77031.000000000000000,0.000000000000000,32771.000000000000000,212.000000000000000,29672.000000000000000,525.000000000000000,12750.000000000000000,1208.000000000000000,2932.000000000000000,427.000000000000000,23684.000000000000000,893.000000000000000,5886.000000000000000,437.000000000000000,11352.000000000000000,41.000000000000000,16674.000000000000000,81.000000000000000,10988.000000000000000,695.000000000000000,2609.000000000000000,383.300000000000010,9829.000000000000000,13.000000000000000,362.000000000000000,187.599999999999990,1974.000000000000000,283.600000000000020,2184.000000000000000,253.000000000000000,491.000000000000000,164.000000000000000,2058.000000000000000,257.000000000000000,3588.000000000000000,468.000000000000000,17.300000000000001,1.600000000000000,7.300000000000000,1.000000000000000,23684.000000000000000,893.000000000000000,12.000000000000000,0.900000000000000,14.699999999999999,0.100000000000000,21.600000000000001,0.100000000000000,14.500000000000000,0.900000000000000,8.800000000000001,1.300000000000000,12.800000000000001,0.000000000000000,0.500000000000000,0.300000000000000,6.000000000000000,0.900000000000000,6.700000000000000,0.800000000000000,1.700000000000000,0.600000000000000,6.900000000000000,0.900000000000000,4.700000000000000,0.600000000000000,0.429800000000000,0.368400000000000,0.193000000000000,0.210500000000000,1.201800000000000,0.219300000000000,0.228100000000000,0.166700000000000,0.184200000000000,0.587700000000000,1.166700000000000,0.070200000000000,0.807000000000000,0.657900000000000,1.464900000000000,0.780700000000000,0.886000000000000,0.166700000000000,0.412300000000000,0.675400000000000,0.807000000000000,2.947400000000000,0.763200000000000,6.780700000000000,0.342100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8322.000000000000000,862.000000000000000,11.000000000000000,1.100000000000000,89815.000000000000000
-1,0500000US29037,29,MISSOURI,MO,Cass,29037,"Cass County, Missouri",696.676340279999980,100339.000000000000000,0.000000000000000,40260.000000000000000,102.000000000000000,37503.000000000000000,465.000000000000000,9477.000000000000000,1218.000000000000000,3890.000000000000000,408.000000000000000,28013.000000000000000,683.000000000000000,5208.000000000000000,376.000000000000000,14489.000000000000000,148.000000000000000,25843.000000000000000,0.000000000000000,12137.000000000000000,767.000000000000000,3298.000000000000000,347.500000000000000,11011.000000000000000,115.000000000000000,544.000000000000000,209.800000000000010,981.000000000000000,249.900000000000010,2320.000000000000000,242.000000000000000,735.000000000000000,212.599999999999990,1277.000000000000000,273.000000000000000,1034.000000000000000,241.000000000000000,9.600000000000000,1.200000000000000,7.500000000000000,0.800000000000000,28013.000000000000000,683.000000000000000,7.800000000000000,0.600000000000000,14.400000000000000,0.100000000000000,25.800000000000001,0.000000000000000,12.199999999999999,0.800000000000000,8.800000000000001,0.900000000000000,11.000000000000000,0.100000000000000,0.600000000000000,0.200000000000000,2.400000000000000,0.600000000000000,5.800000000000000,0.600000000000000,2.000000000000000,0.600000000000000,3.400000000000000,0.700000000000000,1.000000000000000,0.200000000000000,0.043900000000000,0.421100000000000,0.035100000000000,0.035100000000000,0.535100000000000,0.078900000000000,0.184200000000000,0.929800000000000,0.070200000000000,0.596500000000000,1.780700000000000,0.333300000000000,0.745600000000000,0.728100000000000,1.473700000000000,0.789500000000000,0.640400000000000,0.140400000000000,0.587700000000000,0.008800000000000,0.114000000000000,1.491200000000000,0.043900000000000,5.280700000000000,0.105300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10707.000000000000000,761.000000000000000,10.800000000000001,0.800000000000000,78322.000000000000000
-1,0500000US29113,29,MISSOURI,MO,Lincoln,29113,"Lincoln County, Missouri",626.557374600000000,53458.000000000000000,0.000000000000000,21057.000000000000000,69.000000000000000,18521.000000000000000,370.000000000000000,7926.000000000000000,1322.000000000000000,3269.000000000000000,411.000000000000000,22006.000000000000000,816.000000000000000,5205.000000000000000,508.000000000000000,6203.000000000000000,72.000000000000000,14524.000000000000000,46.000000000000000,8807.000000000000000,753.000000000000000,1777.000000000000000,309.699999999999990,3368.000000000000000,26.000000000000000,156.000000000000000,127.700000000000000,345.000000000000000,144.400000000000010,3822.000000000000000,396.000000000000000,306.000000000000000,126.500000000000000,747.000000000000000,176.000000000000000,660.000000000000000,151.000000000000000,15.100000000000000,2.500000000000000,12.300000000000001,1.600000000000000,22006.000000000000000,816.000000000000000,15.100000000000000,1.500000000000000,11.600000000000000,0.100000000000000,27.199999999999999,0.100000000000000,16.600000000000001,1.400000000000000,9.600000000000000,1.700000000000000,6.300000000000000,0.000000000000000,0.300000000000000,0.300000000000000,1.600000000000000,0.700000000000000,18.199999999999999,1.900000000000000,1.700000000000000,0.700000000000000,4.000000000000000,0.900000000000000,1.200000000000000,0.300000000000000,0.263200000000000,0.903500000000000,0.359600000000000,0.517500000000000,2.043900000000000,0.578900000000000,0.035100000000000,0.982500000000000,0.447400000000000,0.763200000000000,2.228100000000000,0.649100000000000,0.587700000000000,0.552600000000000,1.140400000000000,0.587700000000000,0.447400000000000,0.842100000000000,0.403500000000000,0.114000000000000,0.245600000000000,2.052600000000000,0.280700000000000,7.464900000000000,0.526300000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6271.000000000000000,755.000000000000000,11.800000000000001,1.400000000000000,38674.000000000000000
-1,0500000US29123,29,MISSOURI,MO,Madison,29123,"Madison County, Missouri",494.389498199999990,12353.000000000000000,0.000000000000000,5946.000000000000000,39.000000000000000,4536.000000000000000,251.000000000000000,2414.000000000000000,501.000000000000000,710.000000000000000,169.000000000000000,17459.000000000000000,1418.000000000000000,2120.000000000000000,287.000000000000000,2329.000000000000000,57.000000000000000,2903.000000000000000,108.000000000000000,2950.000000000000000,348.000000000000000,340.000000000000000,114.500000000000000,524.000000000000000,17.000000000000000,36.000000000000000,86.799999999999997,104.000000000000000,80.299999999999997,858.000000000000000,167.000000000000000,19.000000000000000,17.699999999999999,359.000000000000000,115.000000000000000,169.000000000000000,85.000000000000000,19.899999999999999,4.100000000000000,12.900000000000000,3.100000000000000,17459.000000000000000,1418.000000000000000,24.899999999999999,3.300000000000000,18.899999999999999,0.500000000000000,23.500000000000000,0.900000000000000,24.199999999999999,2.800000000000000,7.500000000000000,2.500000000000000,4.200000000000000,0.100000000000000,0.300000000000000,0.700000000000000,1.700000000000000,1.400000000000000,14.400000000000000,2.800000000000000,0.400000000000000,0.400000000000000,7.900000000000000,2.500000000000000,1.400000000000000,0.700000000000000,0.649100000000000,0.929800000000000,0.929800000000000,0.956100000000000,3.464900000000000,0.929800000000000,0.675400000000000,0.526300000000000,0.938600000000000,0.342100000000000,2.482500000000000,0.789500000000000,0.236800000000000,0.535100000000000,0.771900000000000,0.394700000000000,0.491200000000000,0.666700000000000,0.017500000000000,0.842100000000000,0.289500000000000,2.307000000000000,0.394700000000000,9.026300000000001,0.807000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,2025.000000000000000,315.000000000000000,16.600000000000001,2.600000000000000,10176.000000000000000
-1,0500000US29169,29,MISSOURI,MO,Pulaski,29169,"Pulaski County, Missouri",547.100327020000010,53343.000000000000000,0.000000000000000,18204.000000000000000,166.000000000000000,15528.000000000000000,443.000000000000000,5619.000000000000000,884.000000000000000,2426.000000000000000,498.000000000000000,20019.000000000000000,826.000000000000000,3028.000000000000000,419.000000000000000,3800.000000000000000,118.000000000000000,12568.000000000000000,192.000000000000000,6357.000000000000000,630.000000000000000,1390.000000000000000,280.000000000000000,15523.000000000000000,69.000000000000000,693.000000000000000,304.600000000000020,771.000000000000000,246.800000000000010,2102.000000000000000,293.000000000000000,392.000000000000000,152.400000000000010,762.000000000000000,193.000000000000000,9527.000000000000000,462.000000000000000,12.900000000000000,2.000000000000000,13.900000000000000,2.700000000000000,20019.000000000000000,826.000000000000000,10.600000000000000,1.500000000000000,7.100000000000000,0.200000000000000,23.600000000000001,0.400000000000000,15.900000000000000,1.600000000000000,9.000000000000000,1.800000000000000,29.100000000000001,0.100000000000000,1.400000000000000,0.600000000000000,4.200000000000000,1.400000000000000,11.500000000000000,1.600000000000000,2.500000000000000,1.000000000000000,4.900000000000000,1.200000000000000,17.899999999999999,0.900000000000000,0.166700000000000,0.956100000000000,0.552600000000000,0.140400000000000,1.815800000000000,0.500000000000000,0.000000000000000,0.543900000000000,0.359600000000000,0.649100000000000,1.552600000000000,0.193000000000000,0.964900000000000,0.912300000000000,1.877200000000000,0.956100000000000,0.815800000000000,0.464900000000000,0.824600000000000,0.228100000000000,0.991200000000000,3.324600000000000,0.921100000000000,8.570200000000000,0.701800000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,5027.000000000000000,790.000000000000000,12.600000000000000,2.000000000000000,47246.000000000000000
-1,0500000US29183,29,MISSOURI,MO,St. Charles,29183,"St. Charles County, Missouri",560.439476600000030,369781.000000000000000,0.000000000000000,144144.000000000000000,320.000000000000000,137483.000000000000000,714.000000000000000,22318.000000000000000,1800.000000000000000,12767.000000000000000,768.000000000000000,32473.000000000000000,408.000000000000000,15382.000000000000000,803.000000000000000,45340.000000000000000,78.000000000000000,92376.000000000000000,57.000000000000000,35171.000000000000000,1314.000000000000000,10678.000000000000000,704.500000000000000,42525.000000000000000,84.000000000000000,2009.000000000000000,347.800000000000010,11549.000000000000000,716.200000000000050,4382.000000000000000,377.000000000000000,1108.000000000000000,215.400000000000010,4894.000000000000000,429.000000000000000,5992.000000000000000,672.000000000000000,6.100000000000000,0.500000000000000,6.200000000000000,0.400000000000000,32473.000000000000000,408.000000000000000,6.300000000000000,0.300000000000000,12.300000000000001,0.100000000000000,25.000000000000000,0.000000000000000,9.600000000000000,0.400000000000000,7.800000000000000,0.500000000000000,11.500000000000000,0.000000000000000,0.600000000000000,0.100000000000000,8.000000000000000,0.500000000000000,3.000000000000000,0.300000000000000,0.800000000000000,0.200000000000000,3.600000000000000,0.300000000000000,1.600000000000000,0.200000000000000,0.000000000000000,0.175400000000000,0.017500000000000,0.008800000000000,0.201800000000000,0.008800000000000,0.070200000000000,0.842100000000000,0.000000000000000,0.412300000000000,1.324600000000000,0.105300000000000,0.780700000000000,0.736800000000000,1.517500000000000,0.798200000000000,0.912300000000000,0.052600000000000,0.052600000000000,0.052600000000000,0.421100000000000,1.491200000000000,0.043900000000000,4.535100000000000,0.052600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,26524.000000000000000,1489.000000000000000,7.200000000000000,0.400000000000000,321949.000000000000000
-1,0500000US29195,29,MISSOURI,MO,Saline,29195,"Saline County, Missouri",755.507544489999990,23363.000000000000000,0.000000000000000,10099.000000000000000,111.000000000000000,8865.000000000000000,226.000000000000000,4195.000000000000000,525.000000000000000,719.000000000000000,134.000000000000000,19774.000000000000000,777.000000000000000,2458.000000000000000,253.000000000000000,3816.000000000000000,56.000000000000000,5339.000000000000000,29.000000000000000,4023.000000000000000,300.000000000000000,1053.000000000000000,180.599999999999990,4221.000000000000000,15.000000000000000,247.000000000000000,116.599999999999990,397.000000000000000,96.400000000000006,656.000000000000000,125.000000000000000,169.000000000000000,84.200000000000003,812.000000000000000,149.000000000000000,1469.000000000000000,268.000000000000000,19.100000000000001,2.300000000000000,6.300000000000000,1.200000000000000,19774.000000000000000,777.000000000000000,16.100000000000001,1.600000000000000,16.300000000000001,0.200000000000000,22.899999999999999,0.100000000000000,17.600000000000001,1.300000000000000,11.900000000000000,2.000000000000000,18.100000000000001,0.100000000000000,1.100000000000000,0.500000000000000,3.900000000000000,1.000000000000000,6.500000000000000,1.200000000000000,1.900000000000000,0.900000000000000,9.199999999999999,1.600000000000000,6.300000000000000,1.100000000000000,0.561400000000000,0.184200000000000,0.622800000000000,0.605300000000000,1.973700000000000,0.543900000000000,0.368400000000000,0.386000000000000,0.543900000000000,0.956100000000000,2.254400000000000,0.675400000000000,0.912300000000000,0.833300000000000,1.745600000000000,0.886000000000000,0.798200000000000,0.157900000000000,0.561400000000000,0.912300000000000,0.850900000000000,3.280700000000000,0.894700000000000,9.254400000000000,0.877200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,2419.000000000000000,316.000000000000000,10.600000000000000,1.400000000000000,23314.000000000000000
